,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.4527803659439087,0.7714260816574097,-0.0485103614628315,0.40820378065109253,0.654730498790741,-0.07825201749801636,0.4160105288028717,0.5558941960334778,-0.10935551673173904,0.46206411719322205,0.5150752663612366,-0.13214503228664398,0.49284201860427856,0.549730122089386,-0.028736257925629616,0.5183476209640503,0.500116765499115,-0.06699112802743912,0.5131058096885681,0.5778182744979858,-0.08178193867206573,0.5031970739364624,0.6401310563087463,-0.08734529465436935,0.5540650486946106,0.5678851008415222,-0.029784440994262695,0.5788735747337341,0.5269289016723633,-0.09815587848424911,0.5498154163360596,0.6263266801834106,-0.12646055221557617,0.5259652137756348,0.6808810234069824,-0.1295410543680191,0.6068317294120789,0.5985186100006104,-0.03751467913389206,0.6289164423942566,0.5587448477745056,-0.09477195888757706,0.5917686223983765,0.6513621211051941,-0.10415993630886078,0.5625239610671997,0.7097351551055908,-0.0929626077413559,0.652284562587738,0.6348877549171448,-0.05116012692451477,0.7031993865966797,0.5534561276435852,-0.08369040489196777,0.7368105053901672,0.5100915431976318,-0.09757544100284576,0.765268087387085,0.45662790536880493,-0.10019413381814957
1,0.4515625834465027,0.7706384062767029,-0.04827016219496727,0.40795189142227173,0.653638482093811,-0.07763320207595825,0.41657471656799316,0.5550845861434937,-0.10835368931293488,0.4620133936405182,0.5162272453308105,-0.13081857562065125,0.49341875314712524,0.5506532788276672,-0.028782064095139503,0.5177728533744812,0.500638484954834,-0.0667482390999794,0.5129209756851196,0.5783001184463501,-0.08128087967634201,0.5038065314292908,0.6412404179573059,-0.08668845891952515,0.5540667176246643,0.5686737895011902,-0.029950283467769623,0.5784980058670044,0.5267490744590759,-0.09842433035373688,0.5494252443313599,0.6256718635559082,-0.12681087851524353,0.525515079498291,0.6815481781959534,-0.12994273006916046,0.6062123775482178,0.5992444753646851,-0.03775154426693916,0.6285134553909302,0.5582849979400635,-0.09527988731861115,0.5912503600120544,0.6501174569129944,-0.10525960475206375,0.5617299675941467,0.7092275023460388,-0.0943862721323967,0.6510951519012451,0.6357429027557373,-0.05140559747815132,0.7024682760238647,0.554291307926178,-0.0841149091720581,0.7369506359100342,0.5105375051498413,-0.09846451878547668,0.7659500241279602,0.4576718211174011,-0.10143160820007324
2,0.4541945159435272,0.7734547257423401,-0.0521685928106308,0.40961915254592896,0.657263994216919,-0.08295512944459915,0.4173240065574646,0.5580869913101196,-0.11396443843841553,0.46506980061531067,0.5154221057891846,-0.13672053813934326,0.49395933747291565,0.5480502843856812,-0.034212395548820496,0.5191214084625244,0.5021860003471375,-0.07335599511861801,0.514517068862915,0.582454264163971,-0.08786613494157791,0.5056781768798828,0.6453607082366943,-0.09303110837936401,0.5562524795532227,0.5655173659324646,-0.03326975181698799,0.580467700958252,0.526549220085144,-0.10285042226314545,0.5520361661911011,0.6282691955566406,-0.1304970383644104,0.5291556715965271,0.6828051805496216,-0.13282926380634308,0.6096751093864441,0.5966618657112122,-0.03921696916222572,0.6315847039222717,0.5577166080474854,-0.09814560413360596,0.5947468876838684,0.651562511920929,-0.10763365030288696,0.5662830471992493,0.7093185186386108,-0.09615316987037659,0.6552647948265076,0.6336876153945923,-0.051142022013664246,0.7059435248374939,0.5553306341171265,-0.08539842814207077,0.7395908832550049,0.5145691633224487,-0.09996012598276138,0.7688183188438416,0.4622085690498352,-0.10264524072408676
3,0.45380109548568726,0.7725354433059692,-0.05000369995832443,0.40964722633361816,0.6565887331962585,-0.08087821304798126,0.41723501682281494,0.557681143283844,-0.11277387291193008,0.4636111557483673,0.513535737991333,-0.13640354573726654,0.4944643974304199,0.5490543246269226,-0.03163733333349228,0.5193443894386292,0.5004945993423462,-0.07063387334346771,0.5139499306678772,0.5796588659286499,-0.08566223829984665,0.50453120470047,0.6423789858818054,-0.09133074432611465,0.5558123588562012,0.5673618316650391,-0.03212568536400795,0.5805095434188843,0.52642822265625,-0.1019827276468277,0.5513892769813538,0.6267770528793335,-0.13049601018428802,0.5276886820793152,0.6823350787162781,-0.1334761679172516,0.6087325811386108,0.5987274646759033,-0.03931313380599022,0.6305466294288635,0.5580519437789917,-0.09780434519052505,0.5933668613433838,0.6516543030738831,-0.10735722631216049,0.5644100308418274,0.7110977172851562,-0.09605848044157028,0.654056966304779,0.6361268162727356,-0.052433598786592484,0.7047679424285889,0.5558443665504456,-0.0858638808131218,0.7388452887535095,0.5130831599235535,-0.10016632080078125,0.7678727507591248,0.4599410891532898,-0.10291896015405655
4,0.45414450764656067,0.7725881934165955,-0.04910214990377426,0.40994083881378174,0.6555953025817871,-0.07858055084943771,0.4180504381656647,0.5565081238746643,-0.10899438709020615,0.4648977220058441,0.515932559967041,-0.13092297315597534,0.4945096969604492,0.5510738492012024,-0.029969343915581703,0.5191069841384888,0.5001956820487976,-0.06791006028652191,0.5134958624839783,0.5788475275039673,-0.08191774785518646,0.5041629076004028,0.6408640146255493,-0.08688125014305115,0.5560705661773682,0.568775475025177,-0.030192803591489792,0.5804036259651184,0.5261799693107605,-0.09884300827980042,0.5509486794471741,0.6264088749885559,-0.12658165395259857,0.5275163650512695,0.6798650622367859,-0.12896700203418732,0.6090528964996338,0.5993281006813049,-0.03703569993376732,0.6301583647727966,0.5578556060791016,-0.09482138603925705,0.5924144387245178,0.6515762805938721,-0.10418350994586945,0.5636646151542664,0.7097899317741394,-0.09254933148622513,0.6546996831893921,0.6357813477516174,-0.04967586323618889,0.7056642174720764,0.5547068119049072,-0.08231650292873383,0.7395305633544922,0.5118724703788757,-0.0963008850812912,0.7686525583267212,0.4580610990524292,-0.09876906871795654
5,0.4538859724998474,0.7724114060401917,-0.04997139796614647,0.41062241792678833,0.6561170816421509,-0.08084295690059662,0.4180619716644287,0.5578548908233643,-0.11284492164850235,0.46478527784347534,0.5150138139724731,-0.13654311001300812,0.4946649670600891,0.5502496957778931,-0.030892223119735718,0.5200323462486267,0.5011942982673645,-0.06961943954229355,0.5148919820785522,0.5793405771255493,-0.08466914296150208,0.5056642293930054,0.6421129107475281,-0.09036880731582642,0.555988073348999,0.568378746509552,-0.03127884864807129,0.5814686417579651,0.5273627638816833,-0.10074708610773087,0.5527276396751404,0.6265459060668945,-0.12942954897880554,0.5290201902389526,0.6819350719451904,-0.132544606924057,0.6088533997535706,0.5992736220359802,-0.0383501872420311,0.6313987970352173,0.5591220855712891,-0.09646312892436981,0.5945755243301392,0.6515446901321411,-0.10606738924980164,0.5657315254211426,0.7105574607849121,-0.09483392536640167,0.654251754283905,0.6363294720649719,-0.05138696730136871,0.7054145336151123,0.5556479692459106,-0.08442557603120804,0.7395244836807251,0.5124319791793823,-0.09851372241973877,0.7685019969940186,0.45949453115463257,-0.1011519581079483
6,0.45526865124702454,0.7738743424415588,-0.050512995570898056,0.4112458825111389,0.6567889451980591,-0.08100999146699905,0.41819220781326294,0.557583212852478,-0.11216622591018677,0.4647197723388672,0.5168011784553528,-0.13479633629322052,0.49549973011016846,0.5492851138114929,-0.03247464820742607,0.519908607006073,0.501856803894043,-0.07121241092681885,0.5132720470428467,0.5823827981948853,-0.085410937666893,0.503730297088623,0.6445513367652893,-0.09042017161846161,0.5564510822296143,0.56793212890625,-0.03235901519656181,0.580792248249054,0.5279087424278259,-0.10196727514266968,0.550865650177002,0.6286978721618652,-0.1294594556093216,0.5271254181861877,0.6815037727355957,-0.13158488273620605,0.6090505123138428,0.5996432304382324,-0.03896498680114746,0.6302228569984436,0.559241533279419,-0.09763013571500778,0.5925304293632507,0.6532579660415649,-0.10646970570087433,0.5637723207473755,0.7113162875175476,-0.09433720260858536,0.6542345285415649,0.6370528936386108,-0.05145581439137459,0.7046167254447937,0.5567152500152588,-0.08480454981327057,0.7385231256484985,0.5141017436981201,-0.09873655438423157,0.7676318883895874,0.46041759848594666,-0.10103686153888702
7,0.45424437522888184,0.7727978229522705,-0.04906975477933884,0.41058021783828735,0.6564795970916748,-0.07900108397006989,0.41841745376586914,0.5584365129470825,-0.1099722683429718,0.4641243815422058,0.5169543623924255,-0.1326299011707306,0.4960697293281555,0.5504838228225708,-0.030265342444181442,0.5208292603492737,0.5018048286437988,-0.0684245154261589,0.5144043564796448,0.5803897976875305,-0.0829872414469719,0.5043729543685913,0.6424659490585327,-0.08834315836429596,0.5565106868743896,0.5692697763442993,-0.030802838504314423,0.5815567374229431,0.5292991995811462,-0.09915787726640701,0.5515389442443848,0.6292168498039246,-0.12696734070777893,0.5276376008987427,0.6838060617446899,-0.12967456877231598,0.6087090969085693,0.600802481174469,-0.03795839846134186,0.6307051181793213,0.5613032579421997,-0.09491125494241714,0.5928625464439392,0.6543890237808228,-0.10383408516645432,0.5640438199043274,0.7126753926277161,-0.09237593412399292,0.6536512970924377,0.6378970146179199,-0.051037635654211044,0.7045127153396606,0.5570619106292725,-0.08320260047912598,0.7384734749794006,0.5144805908203125,-0.09684667736291885,0.7680143117904663,0.4614820182323456,-0.0993056669831276
8,0.45391473174095154,0.772019624710083,-0.047568630427122116,0.41020435094833374,0.6555660963058472,-0.07740549743175507,0.41848981380462646,0.557166337966919,-0.10888373851776123,0.4650329053401947,0.5160156488418579,-0.1320442408323288,0.49530115723609924,0.5516224503517151,-0.028523171320557594,0.5196763873100281,0.5032987594604492,-0.06664852797985077,0.5136687159538269,0.5809245705604553,-0.08136745542287827,0.5039781928062439,0.6429404020309448,-0.08690130710601807,0.5561028718948364,0.5703154802322388,-0.03018091432750225,0.580206573009491,0.5304480195045471,-0.09883047640323639,0.5502355694770813,0.6294036507606506,-0.12697839736938477,0.5263630151748657,0.6842018961906433,-0.12987913191318512,0.6085831522941589,0.6015167832374573,-0.038363419473171234,0.6293849945068359,0.5628040432929993,-0.09569262713193893,0.591123640537262,0.6550516486167908,-0.10457538068294525,0.5616713762283325,0.713861882686615,-0.09298718720674515,0.6537848711013794,0.6387749910354614,-0.05239919200539589,0.7048659324645996,0.5577772259712219,-0.08494992554187775,0.7389124631881714,0.5144606232643127,-0.09848519414663315,0.7678573131561279,0.4617404639720917,-0.10079699754714966
9,0.4546613097190857,0.7728713154792786,-0.04852956533432007,0.410969614982605,0.6565937995910645,-0.07798172533512115,0.41845905780792236,0.5583118200302124,-0.10867920517921448,0.4647417366504669,0.5166560411453247,-0.13106612861156464,0.4960818588733673,0.5527772903442383,-0.02819097228348255,0.5204932689666748,0.5020641088485718,-0.06544817239046097,0.5142639875411987,0.5797892212867737,-0.07958193123340607,0.5048449635505676,0.6423549652099609,-0.08479248732328415,0.5563358664512634,0.5714955925941467,-0.02878771349787712,0.5814340710639954,0.5300448536872864,-0.09659216552972794,0.5515567064285278,0.6289317011833191,-0.1246643140912056,0.5277040004730225,0.6837972402572632,-0.12750943005084991,0.608323872089386,0.602692723274231,-0.03598955273628235,0.6304258704185486,0.5620735883712769,-0.09282420575618744,0.5929185748100281,0.6540098190307617,-0.10253658890724182,0.56407231092453,0.7125517129898071,-0.09150956571102142,0.6531708836555481,0.639798641204834,-0.04901980981230736,0.7038072347640991,0.5594722628593445,-0.08114252239465714,0.7377380728721619,0.5168914794921875,-0.09513753652572632,0.7669558525085449,0.46455836296081543,-0.09781338274478912
